Voltage Y / Voltage X,-0.1,-0.09833333333333334,-0.09666666666666668,-0.095,-0.09333333333333334,-0.09166666666666667,-0.09000000000000001,-0.08833333333333333,-0.08666666666666667,-0.085,-0.08333333333333334,-0.08166666666666667,-0.08,-0.07833333333333334,-0.07666666666666667,-0.07500000000000001,-0.07333333333333333,-0.07166666666666667,-0.07,-0.06833333333333333,-0.06666666666666668,-0.065,-0.06333333333333334,-0.06166666666666667,-0.060000000000000005,-0.058333333333333334,-0.05666666666666667,-0.055,-0.05333333333333334,-0.051666666666666666,-0.05,-0.04833333333333333,-0.04666666666666667,-0.045000000000000005,-0.043333333333333335,-0.04166666666666667,-0.04,-0.03833333333333334,-0.03666666666666667,-0.035,-0.03333333333333334,-0.03166666666666666,-0.03,-0.028333333333333335,-0.026666666666666672,-0.024999999999999994,-0.02333333333333333,-0.021666666666666667,-0.020000000000000004,-0.01833333333333334,-0.016666666666666663,-0.015,-0.013333333333333336,-0.011666666666666672,-0.009999999999999995,-0.008333333333333331,-0.006666666666666668,-0.0050000000000000044,-0.003333333333333327,-0.0016666666666666635,0.0,0.0016666666666666635,0.003333333333333341,0.0050000000000000044,0.006666666666666668,0.008333333333333331,0.009999999999999995,0.011666666666666672,0.013333333333333336,0.015,0.016666666666666663,0.01833333333333334,0.020000000000000004,0.021666666666666667,0.02333333333333333,0.024999999999999994,0.026666666666666672,0.02833333333333335,0.03,0.031666666666666676,0.033333333333333326,0.035,0.03666666666666668,0.03833333333333333,0.04000000000000001,0.04166666666666666,0.043333333333333335,0.04500000000000001,0.04666666666666666,0.04833333333333334,0.05000000000000002,0.051666666666666666,0.053333333333333344,0.05499999999999999,0.05666666666666667,0.05833333333333335,0.06,0.061666666666666675,0.06333333333333332,0.065,0.06666666666666668,0.06833333333333333,0.07,0.07166666666666668,0.07333333333333333,0.07500000000000001,0.07666666666666666,0.07833333333333334,0.08000000000000002,0.08166666666666667,0.08333333333333334,0.08500000000000002,0.08666666666666667,0.08833333333333335,0.09,0.09166666666666667,0.09333333333333335,0.095,0.09666666666666668,0.09833333333333333,0.1
-0.085,394999999.99999994,464999999.99999994,442499999.99999994,527499999.99999994,447499999.99999994,447499999.99999994,389999999.99999994,429999999.99999994,434999999.99999994,419999999.99999994,477499999.99999994,472499999.99999994,444999999.99999994,437499999.99999994,422499999.99999994,429999999.99999994,472499999.99999994,487499999.99999994,462499999.99999994,442499999.99999994,404999999.99999994,442499999.99999994,404999999.99999994,412499999.99999994,394999999.99999994,497499999.99999994,372499999.99999994,472499999.99999994,372499999.99999994,394999999.99999994,407499999.99999994,399999999.99999994,522499999.99999994,424999999.99999994,399999999.99999994,467499999.99999994,469999999.99999994,457499999.99999994,419999999.99999994,437499999.99999994,364999999.99999994,362499999.99999994,367499999.99999994,404999999.99999994,320000000.0,379999999.99999994,429999999.99999994,444999999.99999994,524999999.99999994,422499999.99999994,359999999.99999994,409999999.99999994,502499999.99999994,462499999.99999994,444999999.99999994,502499999.99999994,422499999.99999994,497499999.99999994,542500000.0,462499999.99999994,352499999.99999994,434999999.99999994,354999999.99999994,384999999.99999994,412499999.99999994,509999999.99999994,407499999.99999994,427499999.99999994,497499999.99999994,419999999.99999994,442499999.99999994,414999999.99999994,424999999.99999994,452499999.99999994,479999999.99999994,462499999.99999994,454999999.99999994,419999999.99999994,382499999.99999994,369999999.99999994,499999999.99999994,402499999.99999994,557500000.0,434999999.99999994,364999999.99999994,462499999.99999994,394999999.99999994,414999999.99999994,452499999.99999994,462499999.99999994,382499999.99999994,322500000.0,429999999.99999994,387499999.99999994,462499999.99999994,447499999.99999994,469999999.99999994,469999999.99999994,437499999.99999994,434999999.99999994,369999999.99999994,464999999.99999994,429999999.99999994,414999999.99999994,409999999.99999994,429999999.99999994,482499999.99999994,377499999.99999994,409999999.99999994,409999999.99999994,432499999.99999994,459999999.99999994,434999999.99999994,407499999.99999994,392499999.99999994,379999999.99999994,482499999.99999994,479999999.99999994,517499999.99999994,474999999.99999994,412499999.99999994
-0.08333333333333334,474999999.99999994,502499999.99999994,479999999.99999994,479999999.99999994,487499999.99999994,527499999.99999994,429999999.99999994,464999999.99999994,487499999.99999994,502499999.99999994,499999999.99999994,412499999.99999994,417499999.99999994,457499999.99999994,394999999.99999994,560000000.0,402499999.99999994,442499999.99999994,529999999.99999994,427499999.99999994,429999999.99999994,407499999.99999994,437499999.99999994,504999999.99999994,399999999.99999994,349999999.99999994,447499999.99999994,389999999.99999994,419999999.99999994,519999999.99999994,397499999.99999994,422499999.99999994,534999999.99999994,484999999.99999994,514999999.99999994,364999999.99999994,550000000.0,409999999.99999994,497499999.99999994,464999999.99999994,397499999.99999994,374999999.99999994,439999999.99999994,419999999.99999994,452499999.99999994,459999999.99999994,447499999.99999994,387499999.99999994,404999999.99999994,407499999.99999994,454999999.99999994,414999999.99999994,412499999.99999994,424999999.99999994,354999999.99999994,404999999.99999994,394999999.99999994,570000000.0,489999999.99999994,474999999.99999994,404999999.99999994,417499999.99999994,427499999.99999994,472499999.99999994,507499999.99999994,434999999.99999994,444999999.99999994,459999999.99999994,384999999.99999994,407499999.99999994,414999999.99999994,414999999.99999994,424999999.99999994,437499999.99999994,344999999.99999994,369999999.99999994,449999999.99999994,429999999.99999994,464999999.99999994,427499999.99999994,369999999.99999994,449999999.99999994,454999999.99999994,464999999.99999994,384999999.99999994,397499999.99999994,374999999.99999994,432499999.99999994,392499999.99999994,362499999.99999994,402499999.99999994,369999999.99999994,462499999.99999994,427499999.99999994,439999999.99999994,432499999.99999994,369999999.99999994,509999999.99999994,464999999.99999994,434999999.99999994,507499999.99999994,434999999.99999994,404999999.99999994,342499999.99999994,399999999.99999994,437499999.99999994,444999999.99999994,474999999.99999994,397499999.99999994,349999999.99999994,477499999.99999994,414999999.99999994,477499999.99999994,444999999.99999994,449999999.99999994,397499999.99999994,590000000.0,545000000.0,399999999.99999994,429999999.99999994,434999999.99999994
-0.08166666666666667,620000000.0,394999999.99999994,469999999.99999994,502499999.99999994,414999999.99999994,422499999.99999994,407499999.99999994,359999999.99999994,472499999.99999994,439999999.99999994,437499999.99999994,379999999.99999994,427499999.99999994,444999999.99999994,344999999.99999994,437499999.99999994,377499999.99999994,449999999.99999994,492499999.99999994,437499999.99999994,492499999.99999994,467499999.99999994,397499999.99999994,404999999.99999994,367499999.99999994,427499999.99999994,427499999.99999994,484999999.99999994,534999999.99999994,404999999.99999994,399999999.99999994,414999999.99999994,392499999.99999994,467499999.99999994,387499999.99999994,439999999.99999994,474999999.99999994,442499999.99999994,424999999.99999994,397499999.99999994,419999999.99999994,377499999.99999994,387499999.99999994,494999999.99999994,397499999.99999994,447499999.99999994,464999999.99999994,389999999.99999994,384999999.99999994,522499999.99999994,459999999.99999994,492499999.99999994,382499999.99999994,452499999.99999994,459999999.99999994,467499999.99999994,399999999.99999994,467499999.99999994,522499999.99999994,394999999.99999994,379999999.99999994,362499999.99999994,502499999.99999994,439999999.99999994,522499999.99999994,512499999.99999994,422499999.99999994,477499999.99999994,424999999.99999994,502499999.99999994,492499999.99999994,527499999.99999994,349999999.99999994,399999999.99999994,532499999.99999994,542500000.0,429999999.99999994,414999999.99999994,499999999.99999994,459999999.99999994,357499999.99999994,372499999.99999994,429999999.99999994,422499999.99999994,404999999.99999994,384999999.99999994,467499999.99999994,387499999.99999994,452499999.99999994,437499999.99999994,509999999.99999994,417499999.99999994,347499999.99999994,337500000.0,472499999.99999994,414999999.99999994,547500000.0,437499999.99999994,394999999.99999994,399999999.99999994,397499999.99999994,442499999.99999994,469999999.99999994,384999999.99999994,497499999.99999994,479999999.99999994,444999999.99999994,427499999.99999994,512499999.99999994,387499999.99999994,452499999.99999994,394999999.99999994,419999999.99999994,330000000.0,424999999.99999994,384999999.99999994,414999999.99999994,427499999.99999994,382499999.99999994,444999999.99999994,459999999.99999994
-0.08,414999999.99999994,512499999.99999994,434999999.99999994,404999999.99999994,449999999.99999994,414999999.99999994,414999999.99999994,457499999.99999994,404999999.99999994,462499999.99999994,467499999.99999994,357499999.99999994,432499999.99999994,427499999.99999994,434999999.99999994,407499999.99999994,432499999.99999994,387499999.99999994,372499999.99999994,422499999.99999994,454999999.99999994,477499999.99999994,519999999.99999994,479999999.99999994,519999999.99999994,454999999.99999994,502499999.99999994,499999999.99999994,462499999.99999994,444999999.99999994,409999999.99999994,377499999.99999994,429999999.99999994,359999999.99999994,437499999.99999994,429999999.99999994,517499999.99999994,417499999.99999994,374999999.99999994,364999999.99999994,384999999.99999994,332500000.0,487499999.99999994,407499999.99999994,427499999.99999994,364999999.99999994,427499999.99999994,409999999.99999994,467499999.99999994,432499999.99999994,394999999.99999994,414999999.99999994,467499999.99999994,524999999.99999994,335000000.0,489999999.99999994,404999999.99999994,382499999.99999994,419999999.99999994,454999999.99999994,497499999.99999994,382499999.99999994,374999999.99999994,399999999.99999994,367499999.99999994,389999999.99999994,424999999.99999994,402499999.99999994,429999999.99999994,364999999.99999994,384999999.99999994,394999999.99999994,454999999.99999994,487499999.99999994,384999999.99999994,429999999.99999994,392499999.99999994,367499999.99999994,489999999.99999994,449999999.99999994,394999999.99999994,527499999.99999994,562500000.0,492499999.99999994,529999999.99999994,382499999.99999994,509999999.99999994,389999999.99999994,414999999.99999994,394999999.99999994,439999999.99999994,452499999.99999994,452499999.99999994,462499999.99999994,449999999.99999994,404999999.99999994,379999999.99999994,359999999.99999994,502499999.99999994,387499999.99999994,397499999.99999994,484999999.99999994,417499999.99999994,477499999.99999994,307500000.0,444999999.99999994,444999999.99999994,447499999.99999994,504999999.99999994,379999999.99999994,502499999.99999994,407499999.99999994,462499999.99999994,434999999.99999994,509999999.99999994,512499999.99999994,377499999.99999994,469999999.99999994,392499999.99999994,472499999.99999994,517499999.99999994
-0.07833333333333334,392499999.99999994,379999999.99999994,389999999.99999994,447499999.99999994,382499999.99999994,417499999.99999994,429999999.99999994,404999999.99999994,427499999.99999994,367499999.99999994,454999999.99999994,364999999.99999994,372499999.99999994,464999999.99999994,479999999.99999994,434999999.99999994,434999999.99999994,512499999.99999994,392499999.99999994,469999999.99999994,424999999.99999994,449999999.99999994,449999999.99999994,364999999.99999994,394999999.99999994,417499999.99999994,444999999.99999994,407499999.99999994,422499999.99999994,442499999.99999994,439999999.99999994,402499999.99999994,399999999.99999994,454999999.99999994,325000000.0,362499999.99999994,349999999.99999994,479999999.99999994,389999999.99999994,462499999.99999994,439999999.99999994,447499999.99999994,392499999.99999994,337500000.0,444999999.99999994,404999999.99999994,417499999.99999994,424999999.99999994,419999999.99999994,379999999.99999994,387499999.99999994,452499999.99999994,497499999.99999994,509999999.99999994,397499999.99999994,570000000.0,327500000.0,469999999.99999994,402499999.99999994,399999999.99999994,524999999.99999994,429999999.99999994,362499999.99999994,402499999.99999994,447499999.99999994,482499999.99999994,477499999.99999994,454999999.99999994,439999999.99999994,540000000.0,389999999.99999994,414999999.99999994,359999999.99999994,397499999.99999994,407499999.99999994,402499999.99999994,442499999.99999994,404999999.99999994,437499999.99999994,439999999.99999994,467499999.99999994,464999999.99999994,467499999.99999994,484999999.99999994,472499999.99999994,462499999.99999994,414999999.99999994,419999999.99999994,467499999.99999994,335000000.0,422499999.99999994,344999999.99999994,357499999.99999994,384999999.99999994,397499999.99999994,409999999.99999994,429999999.99999994,364999999.99999994,404999999.99999994,439999999.99999994,364999999.99999994,384999999.99999994,389999999.99999994,352499999.99999994,545000000.0,419999999.99999994,422499999.99999994,402499999.99999994,454999999.99999994,454999999.99999994,352499999.99999994,524999999.99999994,427499999.99999994,447499999.99999994,439999999.99999994,344999999.99999994,447499999.99999994,494999999.99999994,444999999.99999994,444999999.99999994,459999999.99999994
-0.07666666666666667,469999999.99999994,432499999.99999994,340000000.0,399999999.99999994,404999999.99999994,442499999.99999994,429999999.99999994,394999999.99999994,387499999.99999994,417499999.99999994,362499999.99999994,344999999.99999994,514999999.99999994,429999999.99999994,432499999.99999994,442499999.99999994,492499999.99999994,392499999.99999994,519999999.99999994,467499999.99999994,452499999.99999994,417499999.99999994,372499999.99999994,454999999.99999994,374999999.99999994,337500000.0,424999999.99999994,444999999.99999994,509999999.99999994,474999999.99999994,424999999.99999994,447499999.99999994,477499999.99999994,487499999.99999994,422499999.99999994,437499999.99999994,447499999.99999994,414999999.99999994,467499999.99999994,422499999.99999994,479999999.99999994,454999999.99999994,392499999.99999994,454999999.99999994,387499999.99999994,464999999.99999994,384999999.99999994,354999999.99999994,437499999.99999994,432499999.99999994,479999999.99999994,499999999.99999994,397499999.99999994,422499999.99999994,394999999.99999994,454999999.99999994,479999999.99999994,487499999.99999994,432499999.99999994,389999999.99999994,424999999.99999994,479999999.99999994,414999999.99999994,479999999.99999994,377499999.99999994,382499999.99999994,367499999.99999994,489999999.99999994,464999999.99999994,457499999.99999994,439999999.99999994,379999999.99999994,422499999.99999994,489999999.99999994,407499999.99999994,499999999.99999994,449999999.99999994,454999999.99999994,459999999.99999994,427499999.99999994,462499999.99999994,439999999.99999994,529999999.99999994,409999999.99999994,419999999.99999994,414999999.99999994,454999999.99999994,477499999.99999994,497499999.99999994,359999999.99999994,477499999.99999994,417499999.99999994,367499999.99999994,469999999.99999994,427499999.99999994,327500000.0,379999999.99999994,452499999.99999994,362499999.99999994,452499999.99999994,402499999.99999994,419999999.99999994,379999999.99999994,540000000.0,429999999.99999994,484999999.99999994,434999999.99999994,452499999.99999994,464999999.99999994,349999999.99999994,474999999.99999994,472499999.99999994,429999999.99999994,394999999.99999994,367499999.99999994,512499999.99999994,344999999.99999994,459999999.99999994,337500000.0,477499999.99999994,422499999.99999994
-0.07500000000000001,384999999.99999994,439999999.99999994,452499999.99999994,409999999.99999994,404999999.99999994,462499999.99999994,437499999.99999994,412499999.99999994,384999999.99999994,424999999.99999994,447499999.99999994,407499999.99999994,399999999.99999994,374999999.99999994,444999999.99999994,507499999.99999994,434999999.99999994,429999999.99999994,424999999.99999994,414999999.99999994,459999999.99999994,464999999.99999994,335000000.0,474999999.99999994,474999999.99999994,374999999.99999994,330000000.0,404999999.99999994,454999999.99999994,479999999.99999994,399999999.99999994,462499999.99999994,464999999.99999994,474999999.99999994,580000000.0,349999999.99999994,349999999.99999994,464999999.99999994,409999999.99999994,484999999.99999994,454999999.99999994,394999999.99999994,397499999.99999994,362499999.99999994,439999999.99999994,527499999.99999994,447499999.99999994,489999999.99999994,442499999.99999994,444999999.99999994,424999999.99999994,399999999.99999994,434999999.99999994,422499999.99999994,429999999.99999994,444999999.99999994,387499999.99999994,492499999.99999994,384999999.99999994,404999999.99999994,424999999.99999994,399999999.99999994,454999999.99999994,337500000.0,494999999.99999994,467499999.99999994,459999999.99999994,424999999.99999994,457499999.99999994,427499999.99999994,404999999.99999994,437499999.99999994,399999999.99999994,487499999.99999994,462499999.99999994,417499999.99999994,432499999.99999994,349999999.99999994,342499999.99999994,509999999.99999994,459999999.99999994,330000000.0,369999999.99999994,479999999.99999994,347499999.99999994,419999999.99999994,517499999.99999994,389999999.99999994,300000000.0,374999999.99999994,449999999.99999994,382499999.99999994,342499999.99999994,422499999.99999994,429999999.99999994,507499999.99999994,417499999.99999994,467499999.99999994,439999999.99999994,379999999.99999994,389999999.99999994,449999999.99999994,474999999.99999994,499999999.99999994,427499999.99999994,519999999.99999994,419999999.99999994,439999999.99999994,412499999.99999994,517499999.99999994,402499999.99999994,325000000.0,417499999.99999994,434999999.99999994,399999999.99999994,325000000.0,412499999.99999994,437499999.99999994,419999999.99999994,402499999.99999994,389999999.99999994
-0.07333333333333333,482499999.99999994,434999999.99999994,469999999.99999994,362499999.99999994,359999999.99999994,479999999.99999994,424999999.99999994,487499999.99999994,467499999.99999994,337500000.0,489999999.99999994,494999999.99999994,429999999.99999994,394999999.99999994,492499999.99999994,399999999.99999994,409999999.99999994,479999999.99999994,364999999.99999994,444999999.99999994,552500000.0,384999999.99999994,429999999.99999994,447499999.99999994,497499999.99999994,372499999.99999994,442499999.99999994,452499999.99999994,397499999.99999994,427499999.99999994,429999999.99999994,419999999.99999994,434999999.99999994,447499999.99999994,377499999.99999994,409999999.99999994,424999999.99999994,454999999.99999994,397499999.99999994,437499999.99999994,392499999.99999994,499999999.99999994,429999999.99999994,447499999.99999994,474999999.99999994,362499999.99999994,354999999.99999994,402499999.99999994,469999999.99999994,364999999.99999994,474999999.99999994,442499999.99999994,399999999.99999994,464999999.99999994,429999999.99999994,399999999.99999994,382499999.99999994,409999999.99999994,442499999.99999994,414999999.99999994,399999999.99999994,424999999.99999994,424999999.99999994,457499999.99999994,434999999.99999994,399999999.99999994,489999999.99999994,359999999.99999994,422499999.99999994,419999999.99999994,432499999.99999994,429999999.99999994,454999999.99999994,432499999.99999994,437499999.99999994,320000000.0,439999999.99999994,419999999.99999994,489999999.99999994,389999999.99999994,424999999.99999994,439999999.99999994,512499999.99999994,454999999.99999994,484999999.99999994,457499999.99999994,379999999.99999994,394999999.99999994,457499999.99999994,492499999.99999994,469999999.99999994,502499999.99999994,519999999.99999994,447499999.99999994,449999999.99999994,409999999.99999994,384999999.99999994,477499999.99999994,449999999.99999994,452499999.99999994,394999999.99999994,484999999.99999994,394999999.99999994,449999999.99999994,427499999.99999994,452499999.99999994,444999999.99999994,387499999.99999994,374999999.99999994,492499999.99999994,437499999.99999994,494999999.99999994,449999999.99999994,377499999.99999994,477499999.99999994,397499999.99999994,394999999.99999994,417499999.99999994,394999999.99999994,502499999.99999994,512499999.99999994
-0.07166666666666667,402499999.99999994,379999999.99999994,542500000.0,404999999.99999994,449999999.99999994,399999999.99999994,467499999.99999994,454999999.99999994,392499999.99999994,399999999.99999994,482499999.99999994,354999999.99999994,457499999.99999994,357499999.99999994,447499999.99999994,514999999.99999994,404999999.99999994,389999999.99999994,434999999.99999994,504999999.99999994,409999999.99999994,434999999.99999994,452499999.99999994,389999999.99999994,447499999.99999994,462499999.99999994,429999999.99999994,459999999.99999994,434999999.99999994,317500000.0,502499999.99999994,457499999.99999994,452499999.99999994,419999999.99999994,469999999.99999994,397499999.99999994,479999999.99999994,462499999.99999994,497499999.99999994,432499999.99999994,442499999.99999994,427499999.99999994,512499999.99999994,404999999.99999994,462499999.99999994,354999999.99999994,447499999.99999994,427499999.99999994,394999999.99999994,447499999.99999994,464999999.99999994,442499999.99999994,429999999.99999994,517499999.99999994,409999999.99999994,467499999.99999994,359999999.99999994,429999999.99999994,407499999.99999994,502499999.99999994,434999999.99999994,344999999.99999994,442499999.99999994,409999999.99999994,550000000.0,419999999.99999994,429999999.99999994,467499999.99999994,409999999.99999994,469999999.99999994,357499999.99999994,502499999.99999994,397499999.99999994,437499999.99999994,389999999.99999994,404999999.99999994,439999999.99999994,419999999.99999994,377499999.99999994,444999999.99999994,444999999.99999994,369999999.99999994,414999999.99999994,464999999.99999994,504999999.99999994,479999999.99999994,414999999.99999994,439999999.99999994,382499999.99999994,352499999.99999994,424999999.99999994,469999999.99999994,414999999.99999994,442499999.99999994,552500000.0,419999999.99999994,387499999.99999994,457499999.99999994,387499999.99999994,459999999.99999994,497499999.99999994,397499999.99999994,424999999.99999994,434999999.99999994,504999999.99999994,429999999.99999994,540000000.0,382499999.99999994,467499999.99999994,494999999.99999994,409999999.99999994,467499999.99999994,444999999.99999994,449999999.99999994,467499999.99999994,439999999.99999994,424999999.99999994,399999999.99999994,449999999.99999994,447499999.99999994,492499999.99999994
-0.07,407499999.99999994,459999999.99999994,454999999.99999994,442499999.99999994,489999999.99999994,369999999.99999994,449999999.99999994,404999999.99999994,537500000.0,449999999.99999994,444999999.99999994,432499999.99999994,442499999.99999994,394999999.99999994,484999999.99999994,442499999.99999994,419999999.99999994,349999999.99999994,369999999.99999994,432499999.99999994,472499999.99999994,427499999.99999994,449999999.99999994,402499999.99999994,444999999.99999994,417499999.99999994,384999999.99999994,487499999.99999994,407499999.99999994,387499999.99999994,399999999.99999994,474999999.99999994,502499999.99999994,434999999.99999994,392499999.99999994,477499999.99999994,474999999.99999994,359999999.99999994,382499999.99999994,374999999.99999994,512499999.99999994,404999999.99999994,409999999.99999994,444999999.99999994,424999999.99999994,392499999.99999994,347499999.99999994,397499999.99999994,377499999.99999994,349999999.99999994,487499999.99999994,509999999.99999994,402499999.99999994,442499999.99999994,444999999.99999994,459999999.99999994,434999999.99999994,479999999.99999994,354999999.99999994,354999999.99999994,442499999.99999994,407499999.99999994,459999999.99999994,439999999.99999994,489999999.99999994,419999999.99999994,462499999.99999994,392499999.99999994,459999999.99999994,552500000.0,474999999.99999994,372499999.99999994,419999999.99999994,494999999.99999994,447499999.99999994,434999999.99999994,414999999.99999994,550000000.0,464999999.99999994,439999999.99999994,512499999.99999994,462499999.99999994,422499999.99999994,427499999.99999994,419999999.99999994,540000000.0,512499999.99999994,502499999.99999994,477499999.99999994,494999999.99999994,462499999.99999994,449999999.99999994,354999999.99999994,389999999.99999994,439999999.99999994,382499999.99999994,479999999.99999994,397499999.99999994,439999999.99999994,437499999.99999994,434999999.99999994,419999999.99999994,364999999.99999994,464999999.99999994,412499999.99999994,449999999.99999994,384999999.99999994,472499999.99999994,369999999.99999994,432499999.99999994,392499999.99999994,487499999.99999994,482499999.99999994,439999999.99999994,527499999.99999994,472499999.99999994,469999999.99999994,464999999.99999994,392499999.99999994,452499999.99999994,310000000.0
